ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
69,102,13,118,31,0,0,100,-7,6,8,9,0,24,5,0,1,8,71,7,2,0,82,RIS_1
82,132,7,43,13,0,0,100,-6,6,8,10,4,48,6,1,0,62,58,2,-8,4,78,RIS_1
66,285,7,72,20,0,0,90,56,4,6,22,2,35,4,0,0,43,74,4,2,1,72,RIS_1
70,241,5,58,30,0,0,89,-7,7,8,32,6,32,-7,1,1,3,50,2,2,1,73,RIS_1
87,83,7,64,17,0,0,100,-7,7,8,11,2,30,-7,1,0,4,18,2,2,0,84,RIS_1
85,197,10,69,25,0,0,100,-7,7,6,9,7,38,5,3,0,8,-9,4,2,0,31,RIS_1
76,195,4,88,40,0,0,100,-7,7,8,27,2,33,8,1,0,0,18,3,2,4,75,RIS_1
73,233,11,90,30,0,0,100,8,6,6,48,0,30,0,1,2,10,-8,3,8,1,48,RIS_1
55,82,16,92,34,2,1,66,54,4,4,5,1,45,-7,0,0,31,-8,2,1,3,99,RIS_1
73,211,7,17,25,0,0,100,-7,7,8,36,1,34,-7,1,0,32,79,2,3,1,78,RIS_1
72,307,4,81,28,0,0,95,31,6,6,25,3,34,2,1,1,65,79,9,2,2,78,RIS_1
79,101,10,84,9,0,0,100,-7,7,8,11,1,14,0,1,1,-1,-8,2,-8,0,32,RIS_1
59,93,6,120,11,0,2,83,24,7,6,25,2,36,0,2,0,60,-9,8,2,1,60,RIS_1
89,226,3,27,28,0,0,100,-7,7,8,21,4,20,1,1,1,42,7,4,2,0,47,RIS_1
89,188,47,45,19,0,0,100,-7,7,8,19,3,44,-7,1,3,1,-7,4,2,0,1,RIS_1
85,80,12,102,22,0,0,100,-7,7,6,24,1,70,-7,1,1,21,86,1,2,3,48,RIS_1
74,35,14,92,23,0,0,100,65,7,8,8,1,17,2,0,0,-1,-9,3,1,0,70,RIS_1
78,291,5,77,33,0,0,100,52,6,6,57,1,42,0,2,0,9,43,3,2,0,53,RIS_1
69,242,2,79,33,0,0,92,58,6,6,47,3,30,0,2,2,11,72,5,4,6,69,RIS_1
79,156,5,48,23,0,0,91,51,6,6,27,3,32,0,2,2,31,50,4,2,0,79,RIS_1
77,360,1,51,67,0,0,98,10,6,6,52,4,37,4,1,1,34,88,4,2,0,64,RIS_1
87,225,2,106,41,0,0,100,-7,7,8,42,4,39,7,2,1,3,85,2,2,0,80,RIS_1
80,119,38,72,19,0,0,100,-7,7,8,10,3,30,10,1,1,1,-8,4,2,0,25,RIS_1
81,80,2,77,44,0,0,91,-7,7,6,35,3,49,0,2,3,3,52,7,2,0,81,RIS_1
82,84,4,140,23,0,0,96,4,6,5,24,0,58,0,3,2,8,72,3,5,1,80,RIS_1
85,324,7,130,14,0,0,100,-7,7,8,24,0,31,21,1,0,4,-8,3,2,0,56,RIS_1
72,143,3,74,14,1,1,79,56,4,2,29,0,85,2,0,3,3,-7,2,2,0,99,RIS_1
89,67,21,66,11,0,0,100,-7,7,8,12,2,26,-7,1,1,20,-7,5,-8,0,35,RIS_1
66,287,21,97,25,5,1,75,3,6,6,14,0,41,-7,0,0,0,-7,2,1,1,100,RIS_1
85,182,6,108,40,2,0,100,-7,7,8,20,2,46,4,0,3,8,71,3,2,2,87,RIS_1
78,142,11,109,25,1,4,100,23,7,8,26,0,56,17,1,1,70,69,11,2,0,83,RIS_1
84,205,4,64,36,0,0,94,20,6,8,27,0,30,-7,0,1,4,-8,9,4,1,36,RIS_1
92,60,2,42,26,0,0,100,-6,7,8,17,4,39,-7,1,2,55,45,2,2,2,78,RIS_1
90,352,12,115,15,0,0,100,-7,7,8,22,1,43,-7,1,2,13,49,3,2,0,44,RIS_1
57,268,16,60,12,2,1,89,41,4,6,30,0,26,0,0,0,7,-9,4,2,0,60,RIS_1
69,140,9,87,51,0,0,94,7,4,6,37,3,40,0,3,3,19,-9,3,2,0,73,RIS_1
69,173,3,29,24,0,0,100,-7,7,8,26,0,45,0,1,1,44,20,4,2,1,82,RIS_1
88,256,6,81,37,0,0,100,-7,7,8,28,1,32,0,1,3,0,92,5,2,0,71,RIS_1
75,184,3,81,17,4,1,91,18,6,5,21,1,18,-7,1,0,16,-8,3,2,0,37,RIS_1
75,152,4,66,45,0,0,96,-7,6,6,9,1,47,0,2,0,50,49,2,2,0,83,RIS_1
83,247,2,95,51,0,0,100,-7,7,8,14,3,52,-7,1,1,3,-8,2,2,0,50,RIS_1
74,82,6,143,14,0,0,88,4,5,6,21,2,30,1,0,8,35,19,2,6,0,93,RIS_1
84,294,6,100,20,0,0,100,-7,7,8,19,1,33,2,4,1,14,47,1,2,10,65,RIS_1
85,137,31,83,33,0,0,100,-6,7,8,12,3,30,-7,1,2,-2,72,2,2,2,77,RIS_1
89,99,2,71,20,0,0,100,68,6,8,26,1,25,0,4,1,11,12,4,4,1,82,RIS_1
72,332,6,89,23,0,0,93,34,6,6,25,1,37,1,2,1,61,-8,2,4,1,88,RIS_1
68,251,6,54,24,1,0,100,-7,6,8,35,2,51,-8,0,2,37,-8,7,-8,0,80,RIS_1
90,50,4,57,15,0,0,100,-6,7,8,9,2,59,-7,2,1,-2,-7,2,2,0,74,RIS_1
91,80,2,53,27,0,0,100,-6,7,8,23,2,22,-8,1,1,-3,61,3,2,0,76,RIS_1
76,186,6,45,15,0,0,97,14,6,8,50,0,37,-7,1,1,15,80,2,2,1,80,RIS_1
74,279,13,94,21,0,0,89,-7,3,8,14,1,60,-7,1,0,-3,-8,1,4,2,73,RIS_1
88,191,6,43,24,0,0,100,-6,7,8,22,1,55,-7,1,1,8,-8,2,2,0,77,RIS_1
72,131,4,66,32,0,0,100,11,7,8,19,0,39,-8,1,1,3,9,2,2,1,87,RIS_1
83,69,2,91,36,0,0,83,45,6,3,19,0,51,-7,1,0,5,-7,7,2,3,76,RIS_1
70,79,21,46,17,0,0,96,44,6,6,30,4,7,0,4,1,62,-8,5,2,1,34,RIS_1
91,94,13,68,22,0,0,100,-7,7,8,15,0,20,-7,2,2,-1,-7,2,-8,0,-9,RIS_1
84,210,8,49,22,0,0,100,-7,7,8,4,0,33,-7,0,3,2,61,1,1,1,86,RIS_1
75,331,15,108,23,1,0,96,-7,6,6,26,1,47,0,2,2,1,68,3,2,0,69,RIS_1
85,259,9,37,17,0,0,100,-7,7,8,31,4,49,0,2,3,3,85,4,3,1,42,RIS_1
85,374,6,97,32,0,0,97,13,4,6,55,1,31,-7,1,0,16,93,6,2,5,51,RIS_1
89,30,5,21,18,0,0,100,-7,7,8,13,4,36,-7,1,3,-9,75,2,2,0,20,RIS_1
72,245,6,56,32,1,2,90,2,4,6,14,0,34,1,0,0,39,-8,0,1,1,58,RIS_1
84,135,3,45,26,0,0,100,-7,7,8,25,3,30,-7,0,1,9,-8,2,2,0,44,RIS_1
91,275,10,102,33,0,0,100,-7,7,8,28,2,42,1,1,2,15,62,1,2,0,29,RIS_1
77,201,4,55,21,0,0,81,65,4,6,9,3,30,-7,0,2,8,-9,4,2,0,75,RIS_1
79,180,3,87,26,0,0,84,34,6,8,48,1,37,0,0,0,1,77,5,2,1,77,RIS_1
67,71,1,85,15,0,0,92,75,6,8,29,2,23,4,1,1,11,-9,2,-8,1,77,RIS_1
92,201,2,48,16,0,0,100,-6,7,8,35,1,23,-7,1,1,0,88,2,2,0,47,RIS_1
90,66,7,124,23,0,0,100,-7,7,8,20,4,27,-7,1,3,5,21,4,3,2,80,RIS_1
82,205,7,81,21,0,0,100,-6,7,8,20,3,27,-7,1,1,-8,-7,4,-8,0,35,RIS_1
84,53,2,55,27,0,0,100,-7,7,8,53,3,21,-7,1,1,16,71,3,2,4,79,RIS_1
81,196,2,82,25,0,0,100,-7,7,8,30,1,14,0,2,2,10,37,9,5,0,45,RIS_1
91,139,1,71,46,0,0,100,-7,7,8,28,3,12,-7,1,1,1,78,3,2,0,40,RIS_1
74,216,3,92,23,0,0,100,-7,6,8,10,1,19,2,1,2,3,54,2,2,1,68,RIS_1
76,151,11,87,25,1,0,96,-7,6,8,31,1,30,12,0,0,1,-7,2,6,0,27,RIS_1
88,80,5,56,28,0,0,100,-7,7,8,36,2,29,0,1,1,9,46,2,4,0,28,RIS_1
91,37,7,96,16,0,0,100,-7,7,8,24,1,51,-8,1,1,-3,95,2,2,0,68,RIS_1
88,145,7,41,42,0,0,100,-7,7,8,12,3,70,-7,0,0,-8,31,2,3,1,50,RIS_1
69,143,1,150,23,0,0,100,22,7,8,14,2,43,3,3,4,56,45,5,5,2,100,RIS_1
75,80,43,67,26,0,1,96,21,4,6,11,2,19,17,2,3,67,-7,1,1,13,48,RIS_1
91,187,2,58,27,0,0,100,-7,7,8,25,2,42,4,1,3,8,-7,2,2,0,86,RIS_1
93,171,2,70,23,0,0,100,-7,7,8,28,1,23,2,1,1,-1,83,2,2,0,27,RIS_1
89,181,2,49,22,0,0,100,-7,7,8,23,2,19,1,1,1,7,94,5,4,0,80,RIS_1
86,107,3,174,28,0,0,100,-7,7,8,21,3,48,1,2,0,2,70,3,4,0,71,RIS_1
78,232,14,100,25,1,1,91,48,6,4,9,0,37,0,0,0,16,-8,2,2,0,75,RIS_1
67,156,7,50,0,2,1,91,-7,6,2,6,0,39,0,0,0,-6,-8,1,5,7,70,RIS_1
77,270,3,44,41,0,0,85,69,6,6,53,0,30,9,0,1,10,97,8,2,1,91,RIS_1
86,158,38,49,20,0,0,100,-6,7,8,20,2,42,-7,1,3,3,-9,3,3,4,73,RIS_1
90,47,36,41,3,0,0,100,-7,7,8,17,4,37,-7,1,3,18,-6,5,2,-8,82,RIS_1
65,137,19,45,47,0,0,95,22,6,6,44,4,31,-7,1,2,11,50,5,2,1,85,RIS_1
92,177,2,60,23,0,0,100,-7,7,8,35,1,35,-7,1,1,2,-8,1,2,2,89,RIS_1
93,199,18,58,24,0,0,100,-6,7,8,23,3,19,-7,1,1,2,49,5,2,-8,66,RIS_1
81,-9,14,83,21,0,0,100,-7,7,8,30,1,52,8,1,2,12,-7,5,2,1,81,RIS_1
74,214,4,109,24,6,0,96,19,6,5,30,0,14,0,1,0,16,43,3,2,1,56,RIS_1
92,51,60,33,19,0,0,100,-7,7,8,9,3,24,0,1,1,0,21,2,2,0,71,RIS_1
79,64,7,86,36,0,0,100,-7,7,8,17,3,33,0,1,1,2,-7,4,3,3,35,RIS_1
66,148,6,59,14,1,0,91,68,6,8,15,3,48,0,2,1,12,-8,3,2,0,65,RIS_1
66,188,9,69,27,3,0,89,3,4,5,5,2,17,-7,0,0,40,21,1,2,0,71,RIS_1
58,136,15,109,8,1,0,95,3,6,5,45,0,51,0,0,0,4,-7,1,2,1,34,RIS_1
91,83,43,41,28,0,0,100,-7,7,8,17,3,62,-8,2,1,-6,93,1,2,0,33,RIS_1
77,197,3,98,56,0,0,100,71,6,6,21,4,17,0,9,1,93,48,8,1,0,41,RIS_1
89,119,34,80,15,0,0,100,-7,7,8,18,2,32,2,1,1,-1,19,5,2,0,26,RIS_1
91,46,13,57,30,0,0,100,-6,7,8,10,3,47,7,1,2,-2,103,5,2,0,5,RIS_1
68,259,8,127,44,0,1,92,-7,6,6,28,0,16,2,1,3,57,53,3,1,0,61,RIS_1
73,298,5,104,30,0,0,100,-7,7,8,16,3,21,2,1,0,59,52,1,2,-8,78,RIS_1
89,127,3,42,22,0,0,100,-7,7,8,17,8,54,-7,1,1,-2,94,1,2,0,75,RIS_1
70,-6,2,87,29,0,0,100,-7,7,6,14,3,29,-7,1,2,39,-7,3,2,1,66,RIS_1
86,280,2,111,24,0,0,100,-7,7,8,20,1,42,-7,1,3,34,-9,2,1,0,48,RIS_1
75,226,2,106,28,2,0,87,61,6,5,46,2,31,17,0,6,1,-8,9,2,1,88,RIS_1
88,77,5,31,18,0,0,100,-7,7,8,22,1,24,-7,2,1,-7,92,2,1,-8,82,RIS_1
90,160,2,66,28,0,0,100,-7,7,8,28,3,15,5,1,1,2,57,3,4,0,54,RIS_1
75,147,10,86,39,0,0,94,-7,6,6,23,2,21,8,1,1,74,38,4,2,0,60,RIS_1
77,157,8,84,37,0,0,100,-7,7,8,56,1,36,10,1,3,3,59,2,2,0,26,RIS_1
76,156,5,37,31,0,0,100,-7,7,8,23,3,28,-8,1,1,15,12,9,4,0,33,RIS_1
69,304,2,85,16,0,0,92,5,4,6,27,0,25,-7,2,0,5,-8,1,1,0,80,RIS_1
89,172,7,62,24,0,0,100,-7,6,8,0,0,76,-7,0,1,86,-8,2,2,0,80,RIS_1
61,228,2,53,33,0,0,97,15,6,6,30,3,50,0,0,0,58,-8,4,2,2,65,RIS_1
81,163,4,58,16,0,0,100,15,6,8,38,4,36,-7,1,2,52,52,2,2,2,72,RIS_1
92,183,6,81,19,0,1,100,-7,7,8,13,3,34,-8,1,3,2,78,2,2,1,47,RIS_1
86,31,7,74,30,0,0,100,-7,7,8,15,4,35,2,1,3,3,-8,3,3,0,43,RIS_1
74,251,3,79,39,0,0,100,-7,7,8,16,1,52,-7,1,3,7,91,4,2,0,76,RIS_1
81,205,1,47,31,0,0,100,-7,7,8,24,3,17,-7,2,1,33,87,4,3,0,77,RIS_1
90,321,11,94,27,0,0,100,-7,7,8,27,3,35,21,0,1,-3,17,2,2,1,63,RIS_1
92,156,55,48,22,0,0,100,-7,7,8,21,3,10,-7,1,1,42,-7,2,2,0,78,RIS_1
64,64,5,92,26,0,0,100,36,7,6,31,1,38,-7,0,3,3,47,7,3,0,74,RIS_1
73,248,4,54,61,0,0,96,39,6,6,27,5,37,4,1,8,73,17,3,5,1,54,RIS_1
65,167,11,93,18,1,1,96,11,6,3,14,0,43,-7,4,1,9,42,4,2,-8,29,RIS_1
90,124,2,36,46,0,0,100,-7,7,8,22,2,13,-8,2,1,9,71,5,3,1,20,RIS_1
88,253,11,83,18,0,0,100,-7,7,8,7,0,24,19,0,0,-3,-8,0,2,1,11,RIS_1
93,188,8,83,25,0,0,100,-7,7,8,12,1,28,16,2,3,3,-7,2,2,2,36,RIS_1
91,261,4,60,38,0,0,100,-7,7,8,17,3,40,1,0,1,29,75,3,2,2,67,RIS_1
85,213,6,32,19,0,0,100,-7,7,8,11,2,24,-7,1,1,8,18,2,2,0,78,RIS_1
92,72,7,45,3,0,0,100,-7,7,8,15,0,38,-7,1,1,-1,-8,2,-8,-8,32,RIS_1
79,131,2,57,27,0,0,92,44,4,6,33,1,49,0,1,3,13,-9,2,3,1,80,RIS_1
76,190,1,93,65,0,0,92,21,4,6,41,0,22,5,1,0,34,90,3,4,1,43,RIS_1
88,259,2,40,38,0,0,100,-7,7,8,25,5,28,2,1,1,2,74,2,2,4,79,RIS_1
88,160,41,52,25,0,0,100,-7,7,8,7,2,33,3,1,1,0,92,2,2,0,74,RIS_1
79,296,4,71,26,0,0,96,9,6,6,25,1,56,0,0,0,15,-8,2,2,-8,73,RIS_1
90,58,5,56,39,0,0,100,-7,7,8,40,2,45,-7,1,1,2,76,2,2,0,31,RIS_1
88,201,5,70,39,0,0,100,-7,7,8,21,1,42,10,1,3,0,80,6,2,5,74,RIS_1
79,212,11,117,27,0,0,100,-7,7,8,19,1,20,-7,1,3,1,-8,1,2,1,73,RIS_1
72,247,1,51,41,0,0,100,-7,7,8,34,0,44,0,1,3,3,56,7,2,1,70,RIS_1
73,188,7,57,38,0,0,100,-7,7,8,15,3,19,-7,2,3,1,-8,3,2,0,76,RIS_1
80,89,26,80,36,0,0,92,11,6,8,13,1,29,4,1,0,16,49,1,1,4,85,RIS_1
77,202,5,101,21,1,1,91,45,6,6,17,2,36,-7,0,0,65,-7,2,3,1,80,RIS_1
90,100,3,59,23,0,0,100,-7,7,8,22,4,36,-7,1,1,-3,86,3,2,0,67,RIS_1
85,44,3,46,26,0,0,100,-6,7,8,20,0,39,10,1,1,3,92,2,2,0,87,RIS_1
68,276,8,121,25,2,0,93,69,6,5,16,0,32,0,0,1,10,-8,2,-8,2,44,RIS_1
69,174,4,92,33,0,0,97,67,6,6,20,2,34,-7,0,8,17,80,2,2,1,83,RIS_1
80,239,30,37,20,0,0,100,-7,7,8,17,0,34,0,8,1,8,-9,3,2,0,49,RIS_1
69,241,16,92,7,1,0,97,3,6,5,19,0,27,2,0,0,90,41,8,2,0,51,RIS_1
85,186,7,55,41,0,0,100,-7,7,8,30,3,20,2,1,2,-1,89,4,4,0,73,RIS_1
91,139,45,73,33,0,0,100,-7,7,8,10,3,7,21,1,3,4,93,4,2,0,68,RIS_1
81,147,9,90,27,3,0,100,26,7,8,19,0,21,0,0,1,4,-7,3,1,0,44,RIS_1
89,173,2,83,37,0,0,100,-7,7,8,27,3,40,0,1,5,7,43,5,2,1,77,RIS_1
84,142,10,49,31,0,0,100,14,6,6,19,2,44,0,1,0,29,-9,3,2,0,51,RIS_1
92,194,2,45,14,0,0,100,-7,7,8,27,6,18,-7,1,1,0,-7,2,2,2,89,RIS_1
92,68,7,74,28,0,0,100,-6,7,8,6,1,33,20,1,1,0,66,2,2,0,41,RIS_1
73,172,10,66,27,1,1,95,47,6,3,23,0,28,-7,0,1,35,46,1,1,2,53,RIS_1
90,179,45,45,21,0,0,100,-7,7,8,16,2,23,2,1,3,4,-7,2,2,0,23,RIS_1
90,309,11,44,37,0,0,100,-6,7,8,28,3,49,0,1,1,13,23,2,2,1,84,RIS_1
87,244,26,104,18,0,0,100,-7,7,8,24,3,46,-7,2,1,11,18,2,-8,1,43,RIS_1
64,229,21,121,14,0,0,100,59,5,6,26,3,58,0,2,2,49,74,5,2,0,36,RIS_1
82,157,2,61,20,0,0,95,-7,6,4,24,1,36,1,0,0,3,19,2,2,1,77,RIS_1
91,104,5,50,30,0,0,100,-6,7,8,11,3,18,-7,1,1,1,93,2,-8,0,11,RIS_1
90,167,39,85,19,0,0,100,-7,7,8,24,2,50,-8,0,0,33,-7,4,2,1,72,RIS_1
94,56,25,45,21,0,0,100,-7,7,8,15,1,38,-7,1,2,-3,98,2,2,0,28,RIS_1
69,324,4,88,19,0,0,92,40,2,5,34,3,24,7,4,2,50,91,2,2,3,78,RIS_1
72,199,2,67,25,0,0,95,72,6,6,81,1,30,-7,1,1,6,87,2,7,4,43,RIS_1
82,132,5,83,50,0,0,100,64,6,8,59,1,19,8,3,1,3,2,6,-8,0,42,RIS_1
89,174,23,51,28,0,0,100,-7,7,8,16,4,49,18,1,3,23,78,10,2,0,78,RIS_1
68,210,14,106,14,1,0,95,29,4,6,45,3,34,-7,0,1,3,96,2,2,0,34,RIS_1
76,367,4,118,40,0,0,94,40,6,6,14,3,21,-7,1,3,2,43,7,2,-8,81,RIS_1
74,169,4,94,24,0,0,100,-7,6,6,23,4,35,2,6,1,30,87,5,4,0,86,RIS_1
92,98,6,105,16,0,0,100,-7,7,8,12,2,39,22,1,0,11,-8,1,-8,2,100,RIS_1
89,192,4,63,43,0,0,100,-7,7,8,53,1,20,7,1,4,16,55,2,4,0,72,RIS_1
84,156,9,75,30,0,0,100,-7,7,8,24,0,45,1,2,1,29,26,3,-8,0,33,RIS_1
62,197,2,82,13,1,0,89,4,4,5,4,0,17,-7,0,0,2,-7,0,1,1,79,RIS_1
84,159,3,43,25,0,0,100,-7,7,8,18,0,36,-7,1,2,36,-6,4,2,1,71,RIS_1
91,65,36,76,28,0,0,100,-7,7,8,18,1,29,21,1,1,-2,92,2,2,4,72,RIS_1
91,185,6,48,32,0,0,100,-7,7,8,4,6,40,-8,1,0,-1,76,2,2,0,70,RIS_1
88,90,3,94,18,0,0,100,-7,7,8,25,2,31,4,1,2,-2,51,2,2,1,64,RIS_1
89,64,29,79,24,0,0,100,-7,7,8,27,2,11,0,1,1,1,91,4,-8,0,37,RIS_1
89,195,6,59,42,0,0,100,-7,6,6,22,4,23,0,1,3,2,37,3,2,0,78,RIS_1
57,190,6,128,39,1,1,95,72,6,6,32,1,64,0,0,0,42,91,2,-8,1,79,RIS_1
66,342,7,71,19,2,0,56,4,6,3,12,0,72,4,0,1,60,-8,2,1,1,49,RIS_1
76,91,6,49,27,0,0,100,-7,7,8,7,1,36,-7,1,0,1,-8,2,2,-8,38,RIS_1
75,145,16,66,50,0,1,97,48,6,4,21,6,50,-7,0,0,-1,-8,4,4,0,78,RIS_1
90,189,12,85,10,0,0,100,-6,7,8,4,0,37,-7,2,0,-2,-9,2,2,0,33,RIS_1
93,190,3,74,23,0,0,100,-7,7,8,12,3,25,-8,1,3,36,-7,2,2,0,39,RIS_1
77,225,2,66,18,1,0,95,70,3,5,35,0,43,-7,8,0,8,93,1,2,1,73,RIS_1
89,211,26,74,34,0,0,100,-7,7,8,17,2,36,1,1,1,25,98,0,2,0,75,RIS_1
79,328,1,99,37,0,0,100,-7,7,8,18,3,41,-8,2,4,1,93,5,2,0,75,RIS_1
57,141,12,68,13,1,1,69,45,6,5,21,0,56,-7,0,0,10,-8,2,1,1,67,RIS_1
86,344,22,87,46,5,0,100,-6,7,8,20,1,20,5,0,3,1,-8,5,4,2,38,RIS_1
75,120,3,82,9,0,0,100,-7,7,8,8,0,37,2,2,5,10,53,2,5,0,65,RIS_1
73,266,6,48,45,0,0,96,-7,6,6,71,3,31,5,8,1,17,49,4,2,1,84,RIS_1
90,422,3,110,67,0,0,94,-8,6,6,34,2,31,0,2,1,41,48,8,3,0,92,RIS_1
74,237,11,52,34,1,0,90,18,6,6,9,0,37,-7,0,0,9,-8,1,2,0,100,RIS_1
81,176,2,52,34,0,0,79,-7,6,6,52,1,20,0,1,3,38,84,3,3,0,92,RIS_1
82,181,7,90,38,0,0,100,-7,7,8,59,3,18,7,1,0,8,41,3,3,1,38,RIS_1
74,83,14,79,8,0,0,91,-7,6,6,19,0,43,4,0,0,0,46,7,4,1,77,RIS_1
82,252,2,50,29,1,0,100,-6,7,8,21,5,4,20,1,5,4,13,2,4,0,33,RIS_1
59,272,7,67,45,1,0,93,37,5,6,17,5,13,-7,1,1,1,70,3,2,0,59,RIS_1
89,78,1,61,32,0,0,100,-7,7,8,14,3,36,-7,1,3,0,45,3,4,0,78,RIS_1
82,255,4,91,34,0,0,100,-7,7,8,31,3,36,-7,1,2,21,-8,1,3,0,83,RIS_1
67,3,17,65,30,0,0,93,25,6,6,20,1,48,0,8,3,58,-8,3,3,0,56,RIS_1
58,171,6,82,24,0,0,95,23,4,2,27,1,61,0,2,2,7,83,5,2,1,37,RIS_1
85,124,6,135,16,1,0,75,35,6,5,14,0,27,17,3,3,20,-7,4,1,0,43,RIS_1
66,209,8,112,11,1,1,100,-7,7,8,12,0,53,-7,0,3,12,-7,2,2,0,59,RIS_1
79,143,8,72,18,0,0,96,32,6,6,7,3,70,0,0,3,11,95,2,4,4,89,RIS_1
90,48,37,60,33,0,0,100,-7,7,8,13,3,23,19,1,1,-4,19,4,-8,0,27,RIS_1
74,257,10,67,39,1,0,96,32,6,6,23,3,31,3,2,0,52,89,3,2,1,100,RIS_1
72,195,6,111,30,0,0,97,44,6,6,32,2,35,0,2,1,35,-9,2,2,0,26,RIS_1
75,129,1,46,41,0,0,100,-7,6,8,27,1,31,2,3,3,12,71,3,2,2,79,RIS_1
65,254,12,61,41,0,0,87,70,6,6,12,3,21,0,0,0,32,94,3,2,0,59,RIS_1
82,181,32,77,20,0,0,100,-7,7,8,13,0,45,0,10,2,12,-7,2,4,0,82,RIS_1
93,189,40,60,12,0,0,100,-7,7,8,20,3,28,16,1,1,7,-8,3,2,2,46,RIS_1
