Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
33,EMP_1,GRA_0,318012,2,0,FRE_0,EVE_0,0
35,EMP_1,GRA_1,423760,4,1,FRE_1,EVE_1,1
29,EMP_1,GRA_0,1044665,3,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1082545,3,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1587480,3,0,FRE_1,EVE_0,0
34,EMP_1,GRA_0,300000,3,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1800000,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1426689,5,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,854588,4,1,FRE_0,EVE_0,0
29,EMP_1,GRA_1,544165,3,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,834517,5,0,FRE_0,EVE_0,0
29,EMP_0,GRA_1,1463067,9,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,828320,5,0,FRE_0,EVE_0,1
32,EMP_1,GRA_0,672539,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1379946,3,1,FRE_0,EVE_1,1
29,EMP_1,GRA_0,1127938,6,1,FRE_0,EVE_1,0
28,EMP_0,GRA_0,1800000,7,0,FRE_0,EVE_0,0
35,EMP_1,GRA_1,1134707,6,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,1149122,4,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,879941,3,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,300000,3,1,FRE_0,EVE_1,0
28,EMP_1,GRA_0,757397,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1230613,4,0,FRE_1,EVE_1,0
30,EMP_1,GRA_0,907489,3,1,FRE_0,EVE_0,1
32,EMP_1,GRA_1,853433,2,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,1316080,8,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,994252,5,1,FRE_1,EVE_0,0
29,EMP_1,GRA_0,1188037,6,0,FRE_1,EVE_0,0
30,EMP_1,GRA_1,1293272,7,1,FRE_0,EVE_1,1
29,EMP_1,GRA_0,300000,7,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,907653,4,1,FRE_1,EVE_0,1
31,EMP_0,GRA_0,1198268,3,0,FRE_0,EVE_1,0
31,EMP_1,GRA_0,865911,5,0,FRE_0,EVE_1,0
33,EMP_1,GRA_1,1730031,3,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,402241,7,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,1559333,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,723181,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,596675,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_1,0
31,EMP_0,GRA_0,770558,3,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,786656,5,1,FRE_1,EVE_0,1
35,EMP_1,GRA_0,1090999,4,0,FRE_0,EVE_0,0
30,EMP_0,GRA_0,612681,7,0,FRE_0,EVE_1,0
35,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,1114670,4,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,300000,3,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,803690,3,1,FRE_1,EVE_0,1
33,EMP_0,GRA_0,783885,5,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1400063,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,901861,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1128703,3,0,FRE_1,EVE_0,0
28,EMP_1,GRA_1,398877,6,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,1548776,7,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,762050,5,1,FRE_0,EVE_0,1
30,EMP_1,GRA_0,348826,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1670463,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,365557,5,0,FRE_1,EVE_0,1
30,EMP_1,GRA_0,1656990,3,1,FRE_0,EVE_1,1
31,EMP_1,GRA_0,499529,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1117301,2,1,FRE_1,EVE_0,0
28,EMP_1,GRA_1,1205499,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,853607,7,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,834539,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1706979,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_1,594603,7,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,669197,4,1,FRE_1,EVE_0,0
35,EMP_1,GRA_0,300000,4,1,FRE_0,EVE_0,1
30,EMP_1,GRA_0,1398047,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,561383,4,0,FRE_0,EVE_0,0
30,EMP_0,GRA_0,841609,3,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,619279,6,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,1335265,5,0,FRE_1,EVE_1,0
33,EMP_1,GRA_1,1175673,7,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,955967,5,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,623952,3,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1287201,6,1,FRE_0,EVE_1,1
29,EMP_1,GRA_0,1254392,4,1,FRE_0,EVE_1,0
30,EMP_1,GRA_0,1173369,7,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,868417,5,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1800000,5,0,FRE_1,EVE_1,1
28,EMP_1,GRA_0,593019,5,1,FRE_0,EVE_0,1
32,EMP_0,GRA_0,1450361,4,0,FRE_0,EVE_0,0
32,EMP_0,GRA_0,813227,4,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,1725054,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,874250,5,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1800000,4,1,FRE_0,EVE_0,0
35,EMP_1,GRA_1,922663,3,1,FRE_1,EVE_0,0
35,EMP_0,GRA_0,740705,5,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,828931,6,0,FRE_0,EVE_1,0
30,EMP_1,GRA_0,1466216,6,0,FRE_0,EVE_0,0
29,EMP_0,GRA_1,1294349,4,1,FRE_0,EVE_1,1
31,EMP_1,GRA_0,831105,8,0,FRE_1,EVE_0,0
35,EMP_0,GRA_0,1246505,6,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,300000,5,0,FRE_1,EVE_0,0
29,EMP_1,GRA_0,745777,6,1,FRE_0,EVE_1,0
30,EMP_1,GRA_0,1386692,4,1,FRE_0,EVE_0,1
35,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,393067,4,1,FRE_1,EVE_1,0
32,EMP_1,GRA_0,1016304,4,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1252192,6,1,FRE_0,EVE_1,0
28,EMP_0,GRA_1,1174169,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_1,676420,5,0,FRE_0,EVE_0,1
30,EMP_1,GRA_0,566759,2,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,1500868,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1357957,4,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1548215,4,1,FRE_0,EVE_0,0
31,EMP_1,GRA_0,385124,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1475679,2,0,FRE_1,EVE_0,1
29,EMP_1,GRA_0,1469529,4,1,FRE_0,EVE_1,1
28,EMP_0,GRA_0,1433731,6,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,738727,6,1,FRE_0,EVE_0,0
30,EMP_1,GRA_0,878870,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,300000,4,1,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1213191,3,0,FRE_0,EVE_0,0
30,EMP_1,GRA_1,993069,7,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,422854,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1049498,6,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1237853,3,0,FRE_0,EVE_0,0
30,EMP_0,GRA_1,760209,5,0,FRE_1,EVE_1,1
27,EMP_1,GRA_0,1052546,5,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,300000,3,1,FRE_1,EVE_0,1
29,EMP_1,GRA_0,543330,5,0,FRE_1,EVE_0,0
31,EMP_1,GRA_0,516482,6,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1514682,4,1,FRE_1,EVE_0,1
31,EMP_0,GRA_0,321168,4,1,FRE_1,EVE_1,0
28,EMP_1,GRA_0,425771,9,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1534624,7,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,770998,8,1,FRE_0,EVE_0,0
32,EMP_0,GRA_1,1601667,4,0,FRE_0,EVE_1,0
29,EMP_0,GRA_0,873212,3,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,973212,6,0,FRE_0,EVE_1,0
28,EMP_0,GRA_0,892282,7,0,FRE_1,EVE_0,0
35,EMP_0,GRA_0,627002,7,0,FRE_0,EVE_1,0
30,EMP_0,GRA_0,700752,4,0,FRE_0,EVE_1,1
29,EMP_1,GRA_0,1641206,3,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,323439,3,0,FRE_0,EVE_1,0
28,EMP_0,GRA_0,845361,5,0,FRE_1,EVE_1,0
28,EMP_1,GRA_0,1445116,5,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,838630,5,0,FRE_1,EVE_0,1
28,EMP_1,GRA_1,1305428,7,1,FRE_0,EVE_0,0
26,EMP_1,GRA_0,743211,4,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,528325,3,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1369589,8,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1417085,4,1,FRE_0,EVE_0,1
30,EMP_1,GRA_0,1065835,4,1,FRE_0,EVE_1,0
30,EMP_1,GRA_0,941274,3,0,FRE_1,EVE_0,1
28,EMP_0,GRA_0,913852,3,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_1,1
34,EMP_0,GRA_0,1661564,3,0,FRE_0,EVE_0,1
32,EMP_0,GRA_0,685816,3,0,FRE_1,EVE_0,0
26,EMP_0,GRA_0,754134,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,797560,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1661959,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,626955,6,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,1441303,3,0,FRE_0,EVE_0,0
27,EMP_0,GRA_0,1539843,7,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1385180,8,0,FRE_1,EVE_1,1
32,EMP_1,GRA_0,1130993,3,0,FRE_1,EVE_0,0
25,EMP_1,GRA_0,827101,3,0,FRE_0,EVE_1,0
28,EMP_0,GRA_0,1433638,7,0,FRE_0,EVE_1,1
30,EMP_1,GRA_0,559401,2,0,FRE_0,EVE_1,1
30,EMP_0,GRA_1,1379182,5,0,FRE_0,EVE_0,0
35,EMP_0,GRA_1,1100878,5,0,FRE_1,EVE_0,0
30,EMP_1,GRA_0,1242551,4,0,FRE_1,EVE_0,0
31,EMP_1,GRA_1,1254446,5,0,FRE_1,EVE_1,0
27,EMP_0,GRA_0,360857,3,1,FRE_0,EVE_0,0
30,EMP_0,GRA_1,300000,9,1,FRE_0,EVE_0,1
27,EMP_0,GRA_0,1435097,3,1,FRE_0,EVE_1,0
35,EMP_0,GRA_0,1218861,8,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,694201,5,1,FRE_0,EVE_1,0
35,EMP_1,GRA_0,927404,4,0,FRE_0,EVE_1,0
30,EMP_1,GRA_0,977956,3,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,1244224,5,1,FRE_1,EVE_0,1
29,EMP_0,GRA_0,1752359,6,0,FRE_0,EVE_0,0
29,EMP_1,GRA_1,836490,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1023297,5,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1445529,9,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,300000,7,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,952322,3,0,FRE_0,EVE_0,1
29,EMP_1,GRA_1,300000,3,1,FRE_0,EVE_0,1
30,EMP_1,GRA_0,572730,4,0,FRE_0,EVE_1,1
31,EMP_1,GRA_1,736987,6,1,FRE_0,EVE_0,1
28,EMP_1,GRA_0,944401,6,1,FRE_1,EVE_0,0
32,EMP_1,GRA_0,935473,5,0,FRE_0,EVE_1,1
26,EMP_0,GRA_0,737311,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,496438,5,1,FRE_1,EVE_0,0
35,EMP_1,GRA_0,790444,5,0,FRE_0,EVE_0,0
30,EMP_0,GRA_0,1139969,5,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,1435928,3,1,FRE_0,EVE_0,1
35,EMP_0,GRA_0,1055891,3,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1460033,4,1,FRE_1,EVE_0,0
34,EMP_1,GRA_0,772052,6,1,FRE_0,EVE_0,1
30,EMP_0,GRA_0,859106,5,0,FRE_0,EVE_0,0
30,EMP_1,GRA_0,1020262,3,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1693613,9,1,FRE_1,EVE_1,0
25,EMP_1,GRA_0,837096,3,1,FRE_0,EVE_1,0
35,EMP_1,GRA_1,1250784,5,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1016724,5,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,300000,5,1,FRE_0,EVE_0,0
35,EMP_0,GRA_0,902441,3,0,FRE_1,EVE_0,0
35,EMP_1,GRA_1,300000,6,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,1029459,9,0,FRE_1,EVE_1,1
28,EMP_0,GRA_0,1706080,3,0,FRE_0,EVE_0,0
31,EMP_1,GRA_0,687704,4,1,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1385134,9,0,FRE_1,EVE_0,0
29,EMP_0,GRA_0,848503,5,0,FRE_0,EVE_0,0
26,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,485959,8,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,899099,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1284694,3,1,FRE_1,EVE_0,0
30,EMP_1,GRA_0,300000,5,1,FRE_1,EVE_0,1
29,EMP_1,GRA_0,1659697,6,1,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1140996,5,0,FRE_0,EVE_1,0
28,EMP_1,GRA_1,1371289,4,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,924916,5,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,440352,3,0,FRE_0,EVE_0,0
32,EMP_1,GRA_1,1372035,3,1,FRE_0,EVE_1,1
35,EMP_0,GRA_0,756930,9,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,621884,4,1,FRE_0,EVE_1,0
32,EMP_1,GRA_0,1477375,5,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,1800000,6,0,FRE_1,EVE_1,1
32,EMP_1,GRA_0,1800000,4,1,FRE_0,EVE_0,1
29,EMP_1,GRA_0,540992,5,0,FRE_0,EVE_1,1
28,EMP_1,GRA_1,700503,5,1,FRE_1,EVE_0,0
29,EMP_1,GRA_0,437435,4,0,FRE_0,EVE_0,0
25,EMP_0,GRA_1,300000,6,0,FRE_0,EVE_0,1
34,EMP_0,GRA_0,300000,3,1,FRE_1,EVE_0,0
28,EMP_1,GRA_0,551166,5,0,FRE_1,EVE_1,0
27,EMP_0,GRA_0,1472935,6,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1515203,2,0,FRE_1,EVE_0,1
29,EMP_1,GRA_1,323002,6,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1264867,2,0,FRE_1,EVE_1,1
28,EMP_1,GRA_0,1041493,6,0,FRE_0,EVE_0,0
34,EMP_0,GRA_1,444993,3,0,FRE_0,EVE_1,0
35,EMP_1,GRA_1,1194784,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,868672,8,0,FRE_0,EVE_0,1
28,EMP_0,GRA_1,561846,9,1,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1261414,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1224403,6,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1109142,3,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,1460177,4,1,FRE_0,EVE_0,0
27,EMP_1,GRA_0,447583,4,1,FRE_0,EVE_0,0
28,EMP_1,GRA_1,791513,7,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1102700,3,1,FRE_1,EVE_0,1
30,EMP_1,GRA_0,1681086,3,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1065077,2,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,801892,9,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1040751,5,0,FRE_1,EVE_0,0
35,EMP_1,GRA_0,821860,2,1,FRE_1,EVE_0,1
33,EMP_0,GRA_1,983635,3,0,FRE_1,EVE_0,0
25,EMP_1,GRA_0,871776,6,0,FRE_1,EVE_1,0
32,EMP_1,GRA_1,714094,3,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,300000,7,1,FRE_0,EVE_1,0
27,EMP_1,GRA_0,1420397,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,300000,4,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,1436760,4,1,FRE_1,EVE_0,1
25,EMP_1,GRA_0,342425,6,0,FRE_0,EVE_1,1
30,EMP_0,GRA_0,695004,6,0,FRE_0,EVE_1,0
35,EMP_0,GRA_0,748640,5,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,1009384,6,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,851564,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,823899,6,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1034740,4,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1359926,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_1,987416,7,0,FRE_0,EVE_1,0
28,EMP_1,GRA_0,300000,5,0,FRE_1,EVE_0,0
30,EMP_0,GRA_0,300000,3,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,1559950,5,1,FRE_0,EVE_0,0
35,EMP_1,GRA_0,300000,7,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1129813,7,1,FRE_1,EVE_0,0
29,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1119236,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_1,1596073,4,1,FRE_0,EVE_0,1
28,EMP_1,GRA_1,506831,5,0,FRE_0,EVE_0,1
30,EMP_1,GRA_0,695766,6,0,FRE_0,EVE_0,1
29,EMP_1,GRA_0,1687245,7,1,FRE_1,EVE_1,1
29,EMP_0,GRA_0,300000,6,1,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1392859,5,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,643955,4,0,FRE_1,EVE_1,0
25,EMP_1,GRA_0,616477,4,1,FRE_0,EVE_1,1
28,EMP_1,GRA_0,1554444,8,0,FRE_1,EVE_0,0
28,EMP_1,GRA_0,1326169,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,403183,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,729009,7,1,FRE_0,EVE_0,0
29,EMP_1,GRA_1,300000,7,0,FRE_1,EVE_1,0
30,EMP_0,GRA_0,1723110,5,1,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1307856,4,0,FRE_0,EVE_0,1
31,EMP_1,GRA_0,989801,5,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,1800000,4,0,FRE_0,EVE_1,0
26,EMP_1,GRA_0,1243406,6,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,900200,3,1,FRE_0,EVE_0,0
27,EMP_1,GRA_0,300000,3,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1780973,9,0,FRE_1,EVE_0,0
32,EMP_0,GRA_0,1356662,4,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,1699746,6,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,300000,3,1,FRE_0,EVE_1,0
29,EMP_0,GRA_0,895328,5,0,FRE_0,EVE_0,1
32,EMP_1,GRA_1,1265954,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1162036,5,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1046454,6,0,FRE_1,EVE_0,0
28,EMP_0,GRA_0,300000,7,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,832905,7,1,FRE_0,EVE_0,1
29,EMP_0,GRA_0,388999,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_1,300000,5,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,592968,5,1,FRE_0,EVE_0,0
35,EMP_1,GRA_1,1785386,4,0,FRE_0,EVE_1,1
29,EMP_0,GRA_0,1174486,5,0,FRE_0,EVE_1,0
35,EMP_1,GRA_0,747797,5,1,FRE_0,EVE_0,1
35,EMP_1,GRA_0,922857,4,1,FRE_0,EVE_0,1
30,EMP_1,GRA_0,547535,3,1,FRE_0,EVE_0,1
26,EMP_0,GRA_0,527272,6,0,FRE_0,EVE_1,1
31,EMP_0,GRA_0,1108315,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,441698,6,0,FRE_0,EVE_1,0
30,EMP_0,GRA_1,1000923,9,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1148852,3,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1114291,9,0,FRE_1,EVE_0,1
35,EMP_1,GRA_0,662967,6,0,FRE_1,EVE_0,1
31,EMP_0,GRA_0,1800000,3,0,FRE_0,EVE_0,1
27,EMP_0,GRA_0,1698956,5,0,FRE_0,EVE_1,0
29,EMP_1,GRA_0,1297153,7,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,723313,7,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,300000,5,0,FRE_1,EVE_0,0
27,EMP_0,GRA_0,1307272,4,0,FRE_0,EVE_0,0
29,EMP_0,GRA_1,300000,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,300000,2,0,FRE_1,EVE_0,1
32,EMP_1,GRA_0,399679,3,0,FRE_0,EVE_0,0
29,EMP_0,GRA_0,1653885,4,0,FRE_0,EVE_1,1
30,EMP_1,GRA_1,1448596,5,0,FRE_0,EVE_0,0
35,EMP_0,GRA_0,1119794,7,0,FRE_0,EVE_0,0
28,EMP_0,GRA_1,497923,3,0,FRE_0,EVE_1,0
26,EMP_0,GRA_0,319528,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_1,1229642,5,0,FRE_0,EVE_1,1
27,EMP_0,GRA_0,702713,3,1,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,5,0,FRE_0,EVE_1,1
31,EMP_1,GRA_1,690213,2,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1064424,5,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,552495,4,0,FRE_1,EVE_0,0
30,EMP_1,GRA_1,1134750,4,0,FRE_0,EVE_0,0
31,EMP_1,GRA_1,1796038,5,0,FRE_0,EVE_1,0
34,EMP_1,GRA_0,597218,6,0,FRE_0,EVE_0,1
35,EMP_0,GRA_0,943801,3,0,FRE_0,EVE_0,0
29,EMP_1,GRA_0,758625,5,0,FRE_0,EVE_1,0
35,EMP_0,GRA_0,962535,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1395749,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,826293,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_1,553232,5,1,FRE_1,EVE_1,1
29,EMP_1,GRA_1,862310,5,0,FRE_0,EVE_0,1
34,EMP_0,GRA_0,300000,5,0,FRE_0,EVE_0,0
