Age,Employment Type,GraduateOrNot,AnnualIncome,FamilyMembers,ChronicDiseases,FrequentFlyer,EverTravelledAbroad,Target
33,EMP_1,GRA_0,1032756,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,498160,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1506994,4,0,FRE_1,EVE_0,1
32,EMP_1,GRA_0,435822,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,432193,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,457865,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,495315,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,319618,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,644859,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,512883,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,389098,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,588504,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,865918,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,400887,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,386412,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,303762,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,1164368,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1329127,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1242658,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,460302,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,549437,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,639447,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,319616,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,724351,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,381545,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,405089,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,435395,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,396758,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,528324,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,538007,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,660173,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,443668,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,488903,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1137991,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,496029,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1211757,4,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,405345,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1425938,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,599352,4,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,531939,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1421465,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1136259,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1196798,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1056525,3,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1231165,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,391548,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,421117,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,545328,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,533834,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1571749,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,359548,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,391477,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1582103,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1126330,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1235659,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,543080,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,641838,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1471559,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1506968,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,491243,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1216680,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1049226,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1482293,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1337999,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,672862,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1461083,5,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,1664540,5,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1208579,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,445982,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,455229,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,619075,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1465947,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1380431,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,467511,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,794439,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1139977,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1074485,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1196013,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1232284,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,360473,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1207679,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1273067,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,483530,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1261949,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,407064,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1266885,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1377950,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1335021,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1433326,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,432998,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,379301,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,589546,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,535080,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,533934,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,532423,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1238072,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,784085,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,559785,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,497736,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,337326,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1129049,3,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,454931,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1045727,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,531117,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,540193,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1194501,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,431893,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,642132,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,512382,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,688273,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,456703,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,630389,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1099127,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1260922,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,511066,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1298894,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,926905,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1387954,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1422930,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,446518,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,434061,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1426638,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1386927,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,608716,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,667713,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,626989,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,574154,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1297846,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,455820,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,619073,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,631680,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1210011,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,542238,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,1081306,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1492558,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1296453,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1499133,4,0,FRE_1,EVE_0,1
33,EMP_1,GRA_0,1305714,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,539342,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1269059,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,313456,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1413444,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,615580,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,528782,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,502942,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,507939,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1406579,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,615225,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,655199,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,521055,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,598339,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,454262,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,332225,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,360035,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1438030,5,0,FRE_1,EVE_1,1
27,EMP_1,GRA_0,557826,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,413563,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,661226,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,505771,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,560064,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1094358,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,547243,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1410412,3,0,FRE_1,EVE_1,1
34,EMP_1,GRA_0,1200242,4,0,FRE_0,EVE_1,1
25,EMP_1,GRA_0,1186225,3,0,FRE_1,EVE_1,1
26,EMP_1,GRA_0,1310122,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,528457,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1227699,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,515826,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,989059,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,450366,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1489137,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,463490,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,583138,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,324028,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1260646,4,0,FRE_0,EVE_0,1
35,EMP_1,GRA_0,1194703,4,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,465908,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1544921,5,0,FRE_1,EVE_1,1
34,EMP_1,GRA_0,1677581,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,515794,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,370830,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,813069,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,703423,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1350727,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1540946,3,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,557190,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,453438,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,379701,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1358683,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,567612,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1440413,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1609054,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,399581,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,327383,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,500352,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,472285,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,852446,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,568437,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,537609,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1078473,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,585881,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,872863,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1255509,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1621999,5,0,FRE_1,EVE_1,1
34,EMP_1,GRA_0,824901,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1365125,5,0,FRE_0,EVE_1,1
32,EMP_1,GRA_0,1538246,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,343264,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1192501,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1285444,3,0,FRE_0,EVE_1,1
33,EMP_0,GRA_0,448073,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1495401,3,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,738526,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,517042,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1335028,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,578732,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1139298,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1341988,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1269682,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1220878,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,513913,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,433877,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,628931,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,552290,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1134935,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,566551,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1248965,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,454912,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,418979,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,544433,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1274452,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,664325,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,407060,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,499751,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1245089,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,587658,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,619377,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,1116619,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1224214,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1560632,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1150705,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,451400,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1219691,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,1024551,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1178865,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,1230619,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1124798,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,532348,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1159186,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,507748,4,0,FRE_0,EVE_0,1
34,EMP_1,GRA_0,1317736,4,0,FRE_0,EVE_1,1
33,EMP_1,GRA_0,558370,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,643705,5,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1201567,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1313315,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,532487,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,513809,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,567997,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,523270,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1219067,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1446626,4,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,529075,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,1383163,5,0,FRE_1,EVE_1,1
33,EMP_1,GRA_0,1414565,4,0,FRE_0,EVE_0,0
34,EMP_0,GRA_0,356681,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,604005,4,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,1453488,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,338039,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,369727,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,416936,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,394131,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,1523704,4,0,FRE_0,EVE_0,1
32,EMP_0,GRA_0,461871,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,564638,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,521732,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,452800,4,0,FRE_0,EVE_0,0
33,EMP_0,GRA_0,331600,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,472752,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,410479,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1151921,5,0,FRE_0,EVE_1,1
28,EMP_0,GRA_0,442255,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,520899,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1499768,5,0,FRE_0,EVE_1,1
35,EMP_1,GRA_0,1088617,4,0,FRE_0,EVE_0,0
25,EMP_1,GRA_0,675172,4,0,FRE_0,EVE_0,1
25,EMP_1,GRA_0,573641,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1395141,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,748472,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1513500,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1266429,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1392928,4,0,FRE_0,EVE_0,1
26,EMP_1,GRA_0,1367702,4,0,FRE_0,EVE_0,1
27,EMP_1,GRA_0,657196,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1310845,4,0,FRE_0,EVE_1,1
28,EMP_1,GRA_0,518632,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,712971,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1145089,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,605657,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,1047396,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,502067,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,1232111,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,519566,4,0,FRE_0,EVE_0,1
28,EMP_0,GRA_0,534453,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1351903,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,400309,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1227246,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,568740,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1202187,3,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1139887,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,479465,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1156985,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,659872,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1219401,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,560219,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,406898,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,551686,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,449039,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1253607,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,561368,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,612586,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,541547,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1309011,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1403972,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,459096,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1013823,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,643500,5,0,FRE_0,EVE_0,1
33,EMP_1,GRA_0,579496,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,636985,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,432565,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,643243,4,0,FRE_0,EVE_0,0
26,EMP_1,GRA_0,681803,4,0,FRE_0,EVE_0,0
27,EMP_1,GRA_0,486945,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1086801,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,871667,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,638126,4,0,FRE_0,EVE_0,0
35,EMP_1,GRA_0,1308171,4,0,FRE_0,EVE_0,0
28,EMP_0,GRA_0,647650,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,1123011,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1066317,3,0,FRE_0,EVE_1,1
34,EMP_1,GRA_0,1666116,4,0,FRE_0,EVE_1,1
26,EMP_1,GRA_0,472286,4,0,FRE_0,EVE_0,0
32,EMP_1,GRA_0,1281107,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,358570,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,544951,4,0,FRE_0,EVE_0,0
28,EMP_1,GRA_0,300000,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,1229089,4,0,FRE_0,EVE_0,1
28,EMP_1,GRA_0,515963,4,0,FRE_0,EVE_0,0
33,EMP_1,GRA_0,417672,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,418644,4,0,FRE_0,EVE_0,0
34,EMP_1,GRA_0,587911,4,0,FRE_0,EVE_0,0
